description,y_pred,y_conf,y_true
"New patient office or other outpatient visit, typically 60 minutes",Low,0.97281975,1
Aspiration and/or injection of small joint or joint capsule,Low,0.4589875,1
MRI scan of arm with contrast,Low,0.97597605,1
Preparation of specimen using laser,Very-Low,0.6812738,1
"Testing of autonomic (sympathetic) nervous system function, at least 5 minutes of tilt",Very-Low,0.6747275,1
CT scan of abdomen and pelvis with contrast,Low,0.9964405,1
Needle measurement and recording of electrical activity of muscles of arm or leg limited study,Low,0.961129,1
MRI scan of arm joint,Low,0.9909677,1
Lymph node imaging during surgery,Low,0.9331627,1
"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",Low,0.9604739,1
Release of twisted bowel in rectum and large bowel using an endoscope,Low,0.98291105,1
CT scan of heart blood vessels and grafts with contrast dye,Low,0.9425563,1
"Dilation of bladder canal (urethra), female",Low,0.47096387,1
Biopsy of tongue,Low,0.5336651,1
Closed treatment of jaw temporomandibular joint (TMJ) dislocation,Moderate-Low,0.86662287,1
"Ultrasound examination of the heart performed during rest, exercise, and/or drug-induced stress with interpretation and report",Low,0.99455774,1
Radiological supervision and interpretation X-ray of knee joint,Low,0.9631119,1
Catheter instillations of agent onto lung lining to break up scar tissue,Low,0.895443,1
"Destruction of malignant growth (0.6 to 1.0 centimeters) of scalp, neck, hands, feet, or genitals",Low,0.8074841,1
Ultrasound of eye foreign body localization,Low,0.8139946,1
Relocation of skin (100 sq cm or less) for tissue cultured graft,Moderate-Low,0.44517627,1
Study of movement of the upper small bowel (duodenum),Low,0.9841511,1
Incision and drainage of external ear abscess or blood accumulation,Low,0.98148066,1
"Physician supervision of a patient under a medicare-approved hospice (patient not present) requiring complex and multidisciplinary care modalities involving regular physician development and/or revision of care plans, review of subsequent reports of patien",Low,0.99742377,1
Radiological supervision and interpretation of imaging of vein system of head,Low,0.9679364,1
Biopsy of tissue of shoulder area,Moderate-Low,0.8110341,1
MRI scan of abdomen before and after contrast,Low,0.992434,1
Prolonged patient service without direct patient contact first hour,Low,0.99987626,1
Insertion of nasal or oral stomach tube using fluoroscopic guidance,Low,0.9775178,1
"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",Low,0.9808987,1
"MRI scan bones of the eye, face, and/or neck with contrast",Low,0.9541801,1
Radiation therapy plan,Low,0.995112,1
Placement of breast localization devices accessed through the skin with ultrasound guidance,Low,0.8669298,1
Follow-up or repeat ultrasound of fetal heart,Low,0.9967243,1
Destruction of up to 14 skin growths,Low,0.9989557,1
Study of anorectal pressure generated by muscles surrounding anus (sphincter),Low,0.9977648,1
Examination of lung airways using an endoscope,Moderate-Low,0.62788975,1
Insertion of probe in esophagus for continuous heart ultrasound monitoring and assessment of functional changes,Low,0.6019976,1
MRI scan of middle spinal canal,Low,0.99736017,1
"Gene analysis (Kirsten rat sarcoma viral oncogene homolog), additional variants",Low,0.9550802,1
CT scan of neck blood vessels with contrast,Low,0.98645705,1
"Programming device evaluation of heart monitoring system with adjustment of programmed values with analysis, review and report",Low,0.91833055,1
Injection for X-ray imaging of right upper or lower heart,Low,0.95173454,1
Diagnostic insertion of small bowel tube and specimen collection using imaging guidance,Low,0.9446423,1
Bladder irrigation and/or instillation,Low,0.8819111,1
"Needle biopsy of muscle, accessed through the skin",Low,0.78755057,1
MRI scan of leg joint before and after contrast,Low,0.99430555,1
Measurement of electrical activity (EEG) outside the brain during surgery,Moderate-Low,0.7284074,1
"Telehealth consultation, emergency department or initial inpatient, typically 70 minutes or more communicating with the patient via telehealth",Low,0.99686974,1
CT scan of cranial cavity before and after contrast,Low,0.9970342,1
Ultrasound of eye tissue and structures,Low,0.886294,1
Injection of contrast for X-ray imaging of tear sac,Low,0.98548245,1
Removal of eyelid growth,High,0.32239556,1
"Established patient office or other outpatient, visit typically 25 minutes",Low,0.8831106,1
Application of light using an endoscope to aid destruction of abnormal tissue first 30 minutes,Low,0.6222715,1
Fluoroscopic and video recorded motion evaluation of swallowing function,Low,0.9923563,1
CT scan leg with contrast injection,Low,0.99832314,1
Anesthesia for procedure to correct abnormal heart rhythm,High,0.5395693,1
MRI scan of brain with contrast,Low,0.9733339,1
Insertion of electronic device into bladder with voiding pressure studies,Low,0.76078814,1
MRI scan of upper spinal canal before and after contrast,Low,0.9393273,1
Prosthetic repair of bulging (aneurysm) of aorta,Low,0.6454177,1
"Measurement and recording of brain wave (EEG) activity, cerebral death evaluation",Low,0.99047536,1
Radiological supervision and interpretation of repair of artery of pelvis procedure,Low,0.86280984,1
MRA scan of head blood vessels with contrast,Low,0.99712235,1
"Transportation of portable x-ray equipment and personnel to home or nursing home, per trip to facility or location, one patient seen",Low,0.99676067,1
Radiological supervision and interpretation of placement of blood vessel prosthesis procedure,Moderate-Low,0.7873095,1
Dressing change and/or removal of burn tissue (5% to 10% total body surface),Low,0.9835423,1
"Removal of foreign body in external eye, conjunctiva or sclera",Low,0.9455653,1
Needle measurement and recording of electrical activity of cranial nerve-supplied muscles on one side of body,Low,0.5651696,1
Removal of skin and/or muscle first 20 sq cm or less,Low,0.58242613,1
MRI of heart with stress imaging,Low,0.95198077,1
Ultrasonic guidance for biopsy of heart wall,Low,0.9778397,1
"Routine foot care by a physician of a diabetic patient with diabetic sensory neuropathy resulting in a loss of protective sensation (lops) to include, the local care of superficial wounds (i.e. superficial to muscle and fascia) and at least the following i",Low,0.95831835,1
"Ultrasound of pregnant uterus, 1 or more fetus(es)",Low,0.999808,1
Ultrasound of eye foreign body localization,Low,0.8139946,1
Removal of skin and/or muscle,Moderate-High,0.47122723,1
Blood bank physician services for investigation of transfusion reaction with written report,Low,0.99407697,1
Antibody evaluation,Very-Low,0.760649,1
"Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., audit, dast), and intervention, greater than 30 minutes",Very-Low,0.99831533,1
Cell examination of specimen,Low,0.8409462,1
Unlisted ambulance service,Low,0.8248704,1
Injection procedure to correct abnormally thickened penile tissue,Low,0.4937829,1
Ultrasound scanning for medication response in head and neck vessel blood flow (inside the brain),Low,0.9803774,1
Biopsy of single growth of skin and/or tissue,Low,0.46298534,1
Prolonged patient service without direct patient contact each 30 minutes beyond first hour,Low,0.99958307,1
Nuclear medicine study of heart muscle following heart attack,Low,0.9990138,1
Imaging of parathyroid,Low,0.94088763,1
Insertion of probe in esophagus for heart ultrasound examination,Low,0.9740819,1
CT scan of arm with contrast,Low,0.9974655,1
Gene analysis (Janus kinase 2) variant,Low,0.9329842,1
Stomach and esophagus regurgitation study,Low,0.8258131,1
Diagnostic insertion of stomach tube and multiple aspirations of gastric contents,Low,0.9937727,1
MRI scan of lower spinal canal with contrast,Low,0.9624348,1
Microscopic genetic analysis of tissue,Low,0.8747236,1
Combined vein and artery heart artery bypass,Low,0.92071795,1
Diagnostic examination of anus and rectum under anesthesia,Low,0.66244465,1
Assessment and recording of balance system during irrigation of both ears,Low,0.77679247,1
Examination of bile ducts during surgery using an endoscope,Low,0.62625,1
Closed treatment of jaw temporomandibular joint (TMJ) dislocation,Moderate-Low,0.86662287,1
"Nursing facility discharge day management, 30 minutes or less",Low,0.9918241,1
Microscopic genetic analysis of tumor,Low,0.9696885,1
Ingestion of test items for allergies,Low,0.99837935,1
Electronic assessment of bladder emptying,Low,0.88193864,1
MRI scan,Low,0.9633503,1
"Needle biopsy of lung or chest tissue, accessed through the skin",Low,0.52606857,1
Measurement of urine flow in kidneys and urinary ducts (ureters),Low,0.99517775,1
MRI scan of upper spinal canal before and after contrast,Low,0.9393273,1
Aspiration of bladder using catheter or trocar,Low,0.9774575,1
"Chemotherapy into a lesion, more than 7 lesions",Low,0.95701176,1
CT scan abdomen,Low,0.9923396,1
Radiological supervision and interpretation of imaging of abdominal artery,Low,0.9635952,1
MRA scan of head blood vessels with contrast,Low,0.99712235,1
Ultrasound of eye using water bath method,Low,0.5892132,1
"Implantation of lower leg neurostimulator electrode, accessed through the skin",Low,0.68535817,1
"Remote evaluations of defibrillator up to 90 days with analysis, review and report",Low,0.95832086,1
Salivary gland duct dilation,Low,0.33641854,1
Microscopic genetic examination using computer-assisted technology,Low,0.5174886,1
Drainage of fluid from abdominal cavity,Low,0.60441506,1
Nuclear medicine study of bone and/or joint,Low,0.95634466,1
Partial release of large bowel using an endoscope,High,0.5789363,1
Diagnostic examination of nasal passages using an endoscope,Moderate-Low,0.85160977,1
"Removal of growth of chest wall and ribs, open procedure",Very-High,0.52998847,1
Application of cast to finger,Low,0.9188838,1
Injection for X-ray imaging of left upper or lower heart,Low,0.890852,1
"Initial nursing facility visit, typically 25 minutes per day",Low,0.9978562,1
Follow-up or repeat ultrasound of fetal heart,Low,0.9967243,1
"Application of vein wound compression system upper arm, forearm, hand, and fingers",Moderate-Low,0.5115901,1
Infusion of drug with evaluation of coronary artery spasm response,Low,0.998676,1
Aspiration and/or injection of cysts,Low,0.5176274,1
Insertion of device into the abdomen with measurement of pressure and urine flow rate,Low,0.8114418,1
Special radiation treatment procedure,Low,0.87117153,1
MRI scan of one breast with contrast,Low,0.98357165,1
"Removal of foreign body from tissue, accessed beneath the skin",Moderate-Low,0.7643891,1
Ultrasound of spinal canal,Low,0.9583906,1
Injection of air or X-ray contrast material into abdominal cavity,Low,0.7913283,1
Catheter instillations of agent onto lung lining to break up scar tissue,Low,0.895443,1
Biopsy of tongue,Low,0.5336651,1
MRI scan of lower spinal canal before and after contrast,Low,0.9735519,1
Acute nursing facility care,Low,0.9966276,1
"Analysis and reprogramming of inner ear (cochlear) implant, patient age 7 years or older",Low,0.9664106,1
Injection of drug into nasal air passages,Low,0.7513993,1
"Moderate sedation services by physician also performing a procedure, patient younger than 5 years of age, first 15 minutes",Low,0.7636809,1
Blood bank physician services with written report,Low,0.57081467,1
Radiological supervision and interpretation of imaging of arteries of both lungs,Low,0.9871639,1
Ultrasound study of arteries and arterial grafts of both legs,Low,0.92886907,1
"Evaluation, testing and programming adjustment of defibrillator with analysis, review and report",Low,0.92907757,1
"Removal of growth (0.5 centimeters or less) of the face, ears, eyelids, nose, lips, or mouth",Moderate-Low,0.6375144,1
Recording of retinal electrical responses to external stimuli,Low,0.97798914,1
Nuclear medicine study with CT imaging skull base to mid-thigh,Low,0.9980155,1
"Removal of growth (0.6 to 1.0 centimeters) of the trunk, arms, or legs",Moderate-Low,0.6703393,1
"Destruction of malignant growth (0.5 centimeters) of scalp, neck, hands, feet, or genitals",Low,0.75456786,1
Radiological supervision and interpretation X-ray of abdominal aorta,Low,0.95739293,1
Electronic analysis and programming during surgery of implanted gastric neurostimulator generator,Low,0.79547864,1
Diagnostic examination of rectum and large bowel using an endoscope,Low,0.97164345,1
MRA scan of pelvic blood vessels,Low,0.99840015,1
Ultrasound procedure,Low,0.38451043,1
Study of anorectal pressure generated by muscles surrounding anus (sphincter),Low,0.9977648,1
MRI scan brain,Low,0.9421965,1
Injection to test for myasthenia gravis,Low,0.87994087,1
Ultrasonic guidance imaging supervision and interpretation for insertion of needle,Low,0.97923607,1
Exposure of skin surface by creation of an opening in cast,Low,0.7791452,1
Measurement of esophageal swallowing movement,Low,0.6602173,1
"Incision of vein for insertion of needle or catheter, patient age 1 or over",Low,0.5590941,1
Injection for X-ray imaging of pulmonary (lung) artery from heart,Low,0.97598207,1
Insertion of temporary pacemaker electrode for diagnostic lower heart pacing,Low,0.64023507,1
Radiological supervision and interpretation X-ray of middle spinal canal,Low,0.99663025,1
