description,y_pred,y_conf,y_true
Insertion of electronic device into bladder with bladder canal (urethra) pressure studies,Moderate-Low,0.6174768,Low
Injection of veins in rectum,Low,0.9623,Low
"Dialysis training, patient helper, completed course",Low,0.86955154,Low
"Nerve transmission studies, 7-8 studies",Low,0.98983663,Low
Removal of foreign bodies in large bowel using an endoscope,Moderate-Low,0.90094286,Low
Diagnostic examination of large bowel using an endoscope,Low,0.68366903,Low
CT scan of pelvic blood vessels with contrast,Low,0.9303551,Low
MRI scan of chest with contrast,Low,0.96965665,Low
Biopsy of bone using needle or trocar,Low,0.9625062,Low
Injection of X-ray contrast material for ultrasound examination of the heart,Low,0.9810372,Low
Nuclear medicine study of kidney,Very-Low,0.5390462,Low
Hearing assessment of abnormal sounds,Very-Low,0.91995704,Low
"Examination of head, neck, including ears, nose and throat under general anesthesia",Low,0.9171014,Low
Osteopathic manipulative treatment to 9-10 body regions,Low,0.89946246,Low
Freezing destruction of anal growths,Low,0.7789051,Low
Injection of dye for X-ray imaging of wrist joint,Low,0.9872515,Low
Measurement of electrical activity (EEG) outside the brain during surgery,Moderate-Low,0.7284074,Low
Insertion of catheter into windpipe and lung airways for removal of secretions at bedside using an endoscope,Moderate-Low,0.9808358,Low
Ultrasound of one breast,Low,0.76004213,Low
X-ray of middle spinal canal with radiological supervision and interpretation,Low,0.65852743,Low
"Destruction of malignant growth (0.5 centimeters) of scalp, neck, hands, feet, or genitals",Low,0.75456786,Low
MRI scan of leg joint with contrast,Low,0.98657274,Low
CT scan,Low,0.99661404,Low
Imaging of lymphatic tissue and lymph node,Low,0.97938424,Low
Injection for X-ray imaging of aorta above heart valve,Low,0.9726188,Low
Radiation therapy plan,Low,0.995112,Low
Electronic analysis reprogramming and refill of spinal canal drug infusion pump,Low,0.9926905,Low
Nuclear medicine study of cardiovascular systems,Low,0.9966073,Low
"Needle biopsy of liver, accessed through the skin",Low,0.61696595,Low
Electronic analysis and programming of implanted complex deep brain neurostimulator generator system,Moderate-Low,0.8389526,Low
Removal of cranial tongs or halo (stabilization device for skull),Moderate-High,0.56060046,Low
"Electronic analysis and programming of implanted complex cranial neurostimulator generator system during or after surgery, first hour",Low,0.96382594,Low
Ultrasound guidance for repair of blood vessel,Low,0.47655126,Low
Nuclear medicine study of brain and spinal cord fluid flow,Low,0.99756706,Low
Closure of tear duct opening using plug,Moderate-High,0.5565911,Low
"Nerve transmission studies, 1-2 studies",Low,0.97883534,Low
"Ultrasound examination of heart including color-depicted blood flow rate, direction, and valve function",Low,0.89810365,Low
Removal of drug delivery implant from tissue,Low,0.9640933,Low
"Removal of blood clot in heart artery, accessed through the skin",High,0.8688537,Low
Pathology examination of tissue specimen during surgery,Low,0.76149523,Low
Fetal contraction stress test,Low,0.97096,Low
Radiation therapy consultation per week,Low,0.89314747,Low
Insertion of catheter into breast for radiation therapy concurrent with partial breast removal using imaging guidance,Moderate-Low,0.56926143,Low
"New patient office or other outpatient visit, typically 60 minutes",Low,0.97281975,Low
Aspiration and/or injection of small joint or joint capsule,Low,0.4589875,Low
MRI scan of arm with contrast,Low,0.97597605,Low
Preparation of specimen using laser,Very-Low,0.6812738,Low
"Testing of autonomic (sympathetic) nervous system function, at least 5 minutes of tilt",Very-Low,0.6747275,Low
CT scan of abdomen and pelvis with contrast,Low,0.9964405,Low
Needle measurement and recording of electrical activity of muscles of arm or leg limited study,Low,0.961129,Low
MRI scan of arm joint,Low,0.9909677,Low
Lymph node imaging during surgery,Low,0.9331627,Low
"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",Low,0.9604739,Low
Release of twisted bowel in rectum and large bowel using an endoscope,Low,0.98291105,Low
CT scan of heart blood vessels and grafts with contrast dye,Low,0.9425563,Low
"Dilation of bladder canal (urethra), female",Low,0.47096387,Low
Biopsy of tongue,Low,0.5336651,Low
Closed treatment of jaw temporomandibular joint (TMJ) dislocation,Moderate-Low,0.86662287,Low
"Ultrasound examination of the heart performed during rest, exercise, and/or drug-induced stress with interpretation and report",Low,0.99455774,Low
Radiological supervision and interpretation X-ray of knee joint,Low,0.9631119,Low
Catheter instillations of agent onto lung lining to break up scar tissue,Low,0.895443,Low
"Destruction of malignant growth (0.6 to 1.0 centimeters) of scalp, neck, hands, feet, or genitals",Low,0.8074841,Low
Ultrasound of eye foreign body localization,Low,0.8139946,Low
Relocation of skin (100 sq cm or less) for tissue cultured graft,Moderate-Low,0.44517627,Low
Study of movement of the upper small bowel (duodenum),Low,0.9841511,Low
Incision and drainage of external ear abscess or blood accumulation,Low,0.98148066,Low
"Physician supervision of a patient under a medicare-approved hospice (patient not present) requiring complex and multidisciplinary care modalities involving regular physician development and/or revision of care plans, review of subsequent reports of patien",Low,0.99742377,Low
Radiological supervision and interpretation of imaging of vein system of head,Low,0.9679364,Low
Biopsy of tissue of shoulder area,Moderate-Low,0.8110341,Low
MRI scan of abdomen before and after contrast,Low,0.992434,Low
Prolonged patient service without direct patient contact first hour,Low,0.99987626,Low
Insertion of nasal or oral stomach tube using fluoroscopic guidance,Low,0.9775178,Low
"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",Low,0.9808987,Low
"MRI scan bones of the eye, face, and/or neck with contrast",Low,0.9541801,Low
Radiation therapy plan,Low,0.995112,Low
Placement of breast localization devices accessed through the skin with ultrasound guidance,Low,0.8669298,Low
Follow-up or repeat ultrasound of fetal heart,Low,0.9967243,Low
Destruction of up to 14 skin growths,Low,0.9989557,Low
Study of anorectal pressure generated by muscles surrounding anus (sphincter),Low,0.9977648,Low
Examination of lung airways using an endoscope,Moderate-Low,0.62788975,Low
Insertion of probe in esophagus for continuous heart ultrasound monitoring and assessment of functional changes,Low,0.6019976,Low
MRI scan of middle spinal canal,Low,0.99736017,Low
"Gene analysis (Kirsten rat sarcoma viral oncogene homolog), additional variants",Low,0.9550802,Low
CT scan of neck blood vessels with contrast,Low,0.98645705,Low
"Programming device evaluation of heart monitoring system with adjustment of programmed values with analysis, review and report",Low,0.91833055,Low
Injection for X-ray imaging of right upper or lower heart,Low,0.95173454,Low
Diagnostic insertion of small bowel tube and specimen collection using imaging guidance,Low,0.9446423,Low
Bladder irrigation and/or instillation,Low,0.8819111,Low
"Needle biopsy of muscle, accessed through the skin",Low,0.78755057,Low
MRI scan of leg joint before and after contrast,Low,0.99430555,Low
Measurement of electrical activity (EEG) outside the brain during surgery,Moderate-Low,0.7284074,Low
"Telehealth consultation, emergency department or initial inpatient, typically 70 minutes or more communicating with the patient via telehealth",Low,0.99686974,Low
CT scan of cranial cavity before and after contrast,Low,0.9970342,Low
Ultrasound of eye tissue and structures,Low,0.886294,Low
Injection of contrast for X-ray imaging of tear sac,Low,0.98548245,Low
Removal of eyelid growth,High,0.32239556,Low
"Established patient office or other outpatient, visit typically 25 minutes",Low,0.8831106,Low
Application of light using an endoscope to aid destruction of abnormal tissue first 30 minutes,Low,0.6222715,Low
Fluoroscopic and video recorded motion evaluation of swallowing function,Low,0.9923563,Low
CT scan leg with contrast injection,Low,0.99832314,Low
Anesthesia for procedure to correct abnormal heart rhythm,High,0.5395693,Low
MRI scan of brain with contrast,Low,0.9733339,Low
Insertion of electronic device into bladder with voiding pressure studies,Low,0.76078814,Low
MRI scan of upper spinal canal before and after contrast,Low,0.9393273,Low
Prosthetic repair of bulging (aneurysm) of aorta,Low,0.6454177,Low
"Measurement and recording of brain wave (EEG) activity, cerebral death evaluation",Low,0.99047536,Low
Radiological supervision and interpretation of repair of artery of pelvis procedure,Low,0.86280984,Low
MRA scan of head blood vessels with contrast,Low,0.99712235,Low
"Transportation of portable x-ray equipment and personnel to home or nursing home, per trip to facility or location, one patient seen",Low,0.99676067,Low
Radiological supervision and interpretation of placement of blood vessel prosthesis procedure,Moderate-Low,0.7873095,Low
Dressing change and/or removal of burn tissue (5% to 10% total body surface),Low,0.9835423,Low
"Removal of foreign body in external eye, conjunctiva or sclera",Low,0.9455653,Low
Needle measurement and recording of electrical activity of cranial nerve-supplied muscles on one side of body,Low,0.5651696,Low
Removal of skin and/or muscle first 20 sq cm or less,Low,0.58242613,Low
MRI of heart with stress imaging,Low,0.95198077,Low
Ultrasonic guidance for biopsy of heart wall,Low,0.9778397,Low
"Routine foot care by a physician of a diabetic patient with diabetic sensory neuropathy resulting in a loss of protective sensation (lops) to include, the local care of superficial wounds (i.e. superficial to muscle and fascia) and at least the following i",Low,0.95831835,Low
"Ultrasound of pregnant uterus, 1 or more fetus(es)",Low,0.999808,Low
Ultrasound of eye foreign body localization,Low,0.8139946,Low
Removal of skin and/or muscle,Moderate-High,0.47122723,Low
Blood bank physician services for investigation of transfusion reaction with written report,Low,0.99407697,Low
Antibody evaluation,Very-Low,0.760649,Low
"Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., audit, dast), and intervention, greater than 30 minutes",Very-Low,0.99831533,Low
Cell examination of specimen,Low,0.8409462,Low
Unlisted ambulance service,Low,0.8248704,Low
Injection procedure to correct abnormally thickened penile tissue,Low,0.4937829,Low
Ultrasound scanning for medication response in head and neck vessel blood flow (inside the brain),Low,0.9803774,Low
Biopsy of single growth of skin and/or tissue,Low,0.46298534,Low
Prolonged patient service without direct patient contact each 30 minutes beyond first hour,Low,0.99958307,Low
Nuclear medicine study of heart muscle following heart attack,Low,0.9990138,Low
Imaging of parathyroid,Low,0.94088763,Low
Insertion of probe in esophagus for heart ultrasound examination,Low,0.9740819,Low
CT scan of arm with contrast,Low,0.9974655,Low
Gene analysis (Janus kinase 2) variant,Low,0.9329842,Low
Stomach and esophagus regurgitation study,Low,0.8258131,Low
Diagnostic insertion of stomach tube and multiple aspirations of gastric contents,Low,0.9937727,Low
MRI scan of lower spinal canal with contrast,Low,0.9624348,Low
Microscopic genetic analysis of tissue,Low,0.8747236,Low
Combined vein and artery heart artery bypass,Low,0.92071795,Low
Diagnostic examination of anus and rectum under anesthesia,Low,0.66244465,Low
Assessment and recording of balance system during irrigation of both ears,Low,0.77679247,Low
Examination of bile ducts during surgery using an endoscope,Low,0.62625,Low
Closed treatment of jaw temporomandibular joint (TMJ) dislocation,Moderate-Low,0.86662287,Low
"Nursing facility discharge day management, 30 minutes or less",Low,0.9918241,Low
Microscopic genetic analysis of tumor,Low,0.9696885,Low
Ingestion of test items for allergies,Low,0.99837935,Low
Electronic assessment of bladder emptying,Low,0.88193864,Low
MRI scan,Low,0.9633503,Low
"Needle biopsy of lung or chest tissue, accessed through the skin",Low,0.52606857,Low
Measurement of urine flow in kidneys and urinary ducts (ureters),Low,0.99517775,Low
MRI scan of upper spinal canal before and after contrast,Low,0.9393273,Low
Aspiration of bladder using catheter or trocar,Low,0.9774575,Low
"Chemotherapy into a lesion, more than 7 lesions",Low,0.95701176,Low
CT scan abdomen,Low,0.9923396,Low
Radiological supervision and interpretation of imaging of abdominal artery,Low,0.9635952,Low
MRA scan of head blood vessels with contrast,Low,0.99712235,Low
Ultrasound of eye using water bath method,Low,0.5892132,Low
"Implantation of lower leg neurostimulator electrode, accessed through the skin",Low,0.68535817,Low
"Remote evaluations of defibrillator up to 90 days with analysis, review and report",Low,0.95832086,Low
Salivary gland duct dilation,Low,0.33641854,Low
Microscopic genetic examination using computer-assisted technology,Low,0.5174886,Low
Drainage of fluid from abdominal cavity,Low,0.60441506,Low
Nuclear medicine study of bone and/or joint,Low,0.95634466,Low
Partial release of large bowel using an endoscope,High,0.5789363,Low
Diagnostic examination of nasal passages using an endoscope,Moderate-Low,0.85160977,Low
"Removal of growth of chest wall and ribs, open procedure",Very-High,0.52998847,Low
Application of cast to finger,Low,0.9188838,Low
Injection for X-ray imaging of left upper or lower heart,Low,0.890852,Low
"Initial nursing facility visit, typically 25 minutes per day",Low,0.9978562,Low
Follow-up or repeat ultrasound of fetal heart,Low,0.9967243,Low
"Application of vein wound compression system upper arm, forearm, hand, and fingers",Moderate-Low,0.5115901,Low
Infusion of drug with evaluation of coronary artery spasm response,Low,0.998676,Low
Aspiration and/or injection of cysts,Low,0.5176274,Low
Insertion of device into the abdomen with measurement of pressure and urine flow rate,Low,0.8114418,Low
Special radiation treatment procedure,Low,0.87117153,Low
