description,y_pred,y_conf,y_true
X-ray of upper digestive tract,Very-Low,0.8608274,Low
Insertion of electronic device into bladder with bladder canal (urethra) pressure studies,Low,0.6220662,Low
Injection of veins in rectum,Low,0.9483251,Low
"Dialysis training, patient helper, completed course",Low,0.7443256,Low
"Nerve transmission studies, 7-8 studies",Low,0.99840695,Low
Removal of foreign bodies in large bowel using an endoscope,Moderate-Low,0.5751389,Low
Diagnostic examination of large bowel using an endoscope,Low,0.86688566,Low
CT scan of pelvic blood vessels with contrast,Low,0.9811179,Low
MRI scan of chest with contrast,Low,0.9907376,Low
Biopsy of bone using needle or trocar,Low,0.98621947,Low
Injection of X-ray contrast material for ultrasound examination of the heart,Low,0.9936538,Low
Nuclear medicine study of kidney,Very-Low,0.7342021,Low
Hearing assessment of abnormal sounds,Very-Low,0.96518254,Low
"Examination of head, neck, including ears, nose and throat under general anesthesia",Low,0.87808734,Low
Osteopathic manipulative treatment to 9-10 body regions,Low,0.7817225,Low
Freezing destruction of anal growths,Low,0.7634192,Low
Injection of dye for X-ray imaging of wrist joint,Low,0.997976,Low
Measurement of electrical activity (EEG) outside the brain during surgery,Moderate-Low,0.7532281,Low
Insertion of catheter into windpipe and lung airways for removal of secretions at bedside using an endoscope,Moderate-Low,0.92787606,Low
Ultrasound of one breast,Very-Low,0.5259685,Low
X-ray of middle spinal canal with radiological supervision and interpretation,Low,0.99738544,Low
"Destruction of malignant growth (0.5 centimeters) of scalp, neck, hands, feet, or genitals",Low,0.836142,Low
MRI scan of leg joint with contrast,Low,0.9857276,Low
CT scan,Low,0.99846715,Low
Imaging of lymphatic tissue and lymph node,Low,0.99815077,Low
Injection for X-ray imaging of aorta above heart valve,Low,0.99399406,Low
Radiation therapy plan,Low,0.9881247,Low
Electronic analysis reprogramming and refill of spinal canal drug infusion pump,Low,0.99597615,Low
Nuclear medicine study of cardiovascular systems,Low,0.9971264,Low
"Needle biopsy of liver, accessed through the skin",Low,0.71034276,Low
Electronic analysis and programming of implanted complex deep brain neurostimulator generator system,Moderate-Low,0.5431417,Low
Removal of cranial tongs or halo (stabilization device for skull),Moderate-High,0.8732499,Low
"Electronic analysis and programming of implanted complex cranial neurostimulator generator system during or after surgery, first hour",Low,0.99018794,Low
Ultrasound guidance for repair of blood vessel,Low,0.7801126,Low
Nuclear medicine study of brain and spinal cord fluid flow,Low,0.99670273,Low
Closure of tear duct opening using plug,Moderate-High,0.56202435,Low
"Nerve transmission studies, 1-2 studies",Low,0.9976265,Low
"Ultrasound examination of heart including color-depicted blood flow rate, direction, and valve function",Low,0.7257742,Low
Removal of drug delivery implant from tissue,Low,0.96795166,Low
"Removal of blood clot in heart artery, accessed through the skin",High,0.5207253,Low
Pathology examination of tissue specimen during surgery,Low,0.7442469,Low
Fetal contraction stress test,Low,0.896139,Low
Radiation therapy consultation per week,Low,0.83098245,Low
Insertion of catheter into breast for radiation therapy concurrent with partial breast removal using imaging guidance,Moderate-Low,0.7731772,Low
"New patient office or other outpatient visit, typically 60 minutes",Low,0.9991947,Low
Aspiration and/or injection of small joint or joint capsule,Low,0.7028672,Low
MRI scan of arm with contrast,Low,0.98879737,Low
Preparation of specimen using laser,Very-Low,0.62260664,Low
"Testing of autonomic (sympathetic) nervous system function, at least 5 minutes of tilt",Very-Low,0.7817031,Low
CT scan of abdomen and pelvis with contrast,Low,0.99653506,Low
Needle measurement and recording of electrical activity of muscles of arm or leg limited study,Low,0.9356325,Low
MRI scan of arm joint,Low,0.99238825,Low
Lymph node imaging during surgery,Low,0.9952701,Low
"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",Low,0.80332744,Low
Release of twisted bowel in rectum and large bowel using an endoscope,Low,0.9873024,Low
CT scan of heart blood vessels and grafts with contrast dye,Low,0.9644493,Low
"Dilation of bladder canal (urethra), female",Low,0.87706,Low
Biopsy of tongue,Low,0.643316,Low
Closed treatment of jaw temporomandibular joint (TMJ) dislocation,Moderate-Low,0.86319107,Low
"Ultrasound examination of the heart performed during rest, exercise, and/or drug-induced stress with interpretation and report",Low,0.9970559,Low
Radiological supervision and interpretation X-ray of knee joint,Low,0.9172901,Low
Catheter instillations of agent onto lung lining to break up scar tissue,Low,0.92564565,Low
"Destruction of malignant growth (0.6 to 1.0 centimeters) of scalp, neck, hands, feet, or genitals",Low,0.7419085,Low
Ultrasound of eye foreign body localization,Low,0.9649676,Low
Relocation of skin (100 sq cm or less) for tissue cultured graft,Low,0.8221984,Low
Study of movement of the upper small bowel (duodenum),Low,0.982957,Low
Incision and drainage of external ear abscess or blood accumulation,Low,0.9885352,Low
"Physician supervision of a patient under a medicare-approved hospice (patient not present) requiring complex and multidisciplinary care modalities involving regular physician development and/or revision of care plans, review of subsequent reports of patien",Low,0.9977303,Low
Radiological supervision and interpretation of imaging of vein system of head,Low,0.9989759,Low
Biopsy of tissue of shoulder area,Moderate-Low,0.8055877,Low
MRI scan of abdomen before and after contrast,Low,0.97347224,Low
Prolonged patient service without direct patient contact first hour,Low,0.9995096,Low
Insertion of nasal or oral stomach tube using fluoroscopic guidance,Low,0.9908071,Low
"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",Low,0.9383841,Low
"MRI scan bones of the eye, face, and/or neck with contrast",Low,0.9221562,Low
Radiation therapy plan,Low,0.9881247,Low
Placement of breast localization devices accessed through the skin with ultrasound guidance,Low,0.90490764,Low
Follow-up or repeat ultrasound of fetal heart,Low,0.9751992,Low
Destruction of up to 14 skin growths,Low,0.9998155,Low
Study of anorectal pressure generated by muscles surrounding anus (sphincter),Low,0.9992015,Low
Examination of lung airways using an endoscope,Low,0.5351549,Low
Insertion of probe in esophagus for continuous heart ultrasound monitoring and assessment of functional changes,Low,0.70752305,Low
MRI scan of middle spinal canal,Low,0.9967127,Low
"Gene analysis (Kirsten rat sarcoma viral oncogene homolog), additional variants",Low,0.97675997,Low
CT scan of neck blood vessels with contrast,Low,0.99071866,Low
"Programming device evaluation of heart monitoring system with adjustment of programmed values with analysis, review and report",Low,0.9957813,Low
Injection for X-ray imaging of right upper or lower heart,Low,0.98921216,Low
Diagnostic insertion of small bowel tube and specimen collection using imaging guidance,Low,0.9291961,Low
Bladder irrigation and/or instillation,Low,0.81525016,Low
"Needle biopsy of muscle, accessed through the skin",Low,0.74284405,Low
MRI scan of leg joint before and after contrast,Low,0.98791355,Low
Measurement of electrical activity (EEG) outside the brain during surgery,Moderate-Low,0.7532281,Low
"Telehealth consultation, emergency department or initial inpatient, typically 70 minutes or more communicating with the patient via telehealth",Low,0.9984592,Low
CT scan of cranial cavity before and after contrast,Low,0.9970362,Low
Ultrasound of eye tissue and structures,Low,0.7851125,Low
Injection of contrast for X-ray imaging of tear sac,Low,0.99522024,Low
Removal of eyelid growth,High,0.3025105,Low
"Established patient office or other outpatient, visit typically 25 minutes",Low,0.9961637,Low
Application of light using an endoscope to aid destruction of abnormal tissue first 30 minutes,Low,0.72520554,Low
Fluoroscopic and video recorded motion evaluation of swallowing function,Low,0.93873686,Low
CT scan leg with contrast injection,Low,0.9992686,Low
Anesthesia for procedure to correct abnormal heart rhythm,Moderate-Low,0.5368082,Low
MRI scan of brain with contrast,Low,0.989,Low
Insertion of electronic device into bladder with voiding pressure studies,Low,0.9590948,Low
MRI scan of upper spinal canal before and after contrast,Low,0.93744504,Low
Prosthetic repair of bulging (aneurysm) of aorta,Low,0.8925421,Low
"Measurement and recording of brain wave (EEG) activity, cerebral death evaluation",Low,0.9922679,Low
Radiological supervision and interpretation of repair of artery of pelvis procedure,Low,0.7980739,Low
MRA scan of head blood vessels with contrast,Low,0.99852717,Low
"Transportation of portable x-ray equipment and personnel to home or nursing home, per trip to facility or location, one patient seen",Very-Low,0.87421274,Low
Radiological supervision and interpretation of placement of blood vessel prosthesis procedure,Moderate-Low,0.88928455,Low
Dressing change and/or removal of burn tissue (5% to 10% total body surface),Low,0.9278232,Low
"Removal of foreign body in external eye, conjunctiva or sclera",Low,0.9331363,Low
Needle measurement and recording of electrical activity of cranial nerve-supplied muscles on one side of body,Moderate-Low,0.6921599,Low
Removal of skin and/or muscle first 20 sq cm or less,Low,0.39601812,Low
MRI of heart with stress imaging,Low,0.9067133,Low
Ultrasonic guidance for biopsy of heart wall,Low,0.99326587,Low
"Routine foot care by a physician of a diabetic patient with diabetic sensory neuropathy resulting in a loss of protective sensation (lops) to include, the local care of superficial wounds (i.e. superficial to muscle and fascia) and at least the following i",Very-Low,0.6822263,Low
"Ultrasound of pregnant uterus, 1 or more fetus(es)",Low,0.99995065,Low
Ultrasound of eye foreign body localization,Low,0.9649676,Low
Removal of skin and/or muscle,Moderate-High,0.45305374,Low
Blood bank physician services for investigation of transfusion reaction with written report,Low,0.9988477,Low
Antibody evaluation,Very-Low,0.76277274,Low
"Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., audit, dast), and intervention, greater than 30 minutes",Very-Low,0.9886791,Low
Cell examination of specimen,Low,0.7087185,Low
Unlisted ambulance service,Low,0.82358146,Low
Injection procedure to correct abnormally thickened penile tissue,Low,0.7823669,Low
Ultrasound scanning for medication response in head and neck vessel blood flow (inside the brain),Low,0.99987924,Low
Biopsy of single growth of skin and/or tissue,Very-Low,0.65229774,Low
Prolonged patient service without direct patient contact each 30 minutes beyond first hour,Low,0.9930275,Low
Nuclear medicine study of heart muscle following heart attack,Low,0.9952625,Low
Imaging of parathyroid,Low,0.97727305,Low
Insertion of probe in esophagus for heart ultrasound examination,Low,0.96162987,Low
CT scan of arm with contrast,Low,0.9981749,Low
Gene analysis (Janus kinase 2) variant,Low,0.5425552,Low
Stomach and esophagus regurgitation study,Low,0.77825314,Low
Diagnostic insertion of stomach tube and multiple aspirations of gastric contents,Low,0.9708864,Low
MRI scan of lower spinal canal with contrast,Low,0.93828297,Low
Microscopic genetic analysis of tissue,Low,0.72124606,Low
Combined vein and artery heart artery bypass,Low,0.80294853,Low
Diagnostic examination of anus and rectum under anesthesia,Low,0.73550284,Low
Assessment and recording of balance system during irrigation of both ears,Low,0.87702304,Low
Examination of bile ducts during surgery using an endoscope,Moderate-Low,0.58202994,Low
Closed treatment of jaw temporomandibular joint (TMJ) dislocation,Moderate-Low,0.86319107,Low
"Nursing facility discharge day management, 30 minutes or less",Low,0.9994572,Low
Microscopic genetic analysis of tumor,Low,0.9678885,Low
Ingestion of test items for allergies,Low,0.99974257,Low
Electronic assessment of bladder emptying,Very-Low,0.6582127,Low
MRI scan,Low,0.9948532,Low
"Needle biopsy of lung or chest tissue, accessed through the skin",Low,0.49790245,Low
Measurement of urine flow in kidneys and urinary ducts (ureters),Low,0.9996201,Low
MRI scan of upper spinal canal before and after contrast,Low,0.93744504,Low
Aspiration of bladder using catheter or trocar,Low,0.9933606,Low
"Chemotherapy into a lesion, more than 7 lesions",Low,0.9456183,Low
CT scan abdomen,Low,0.9956618,Low
Radiological supervision and interpretation of imaging of abdominal artery,Low,0.5910342,Low
MRA scan of head blood vessels with contrast,Low,0.99852717,Low
Ultrasound of eye using water bath method,Low,0.7534773,Low
"Implantation of lower leg neurostimulator electrode, accessed through the skin",Low,0.88731587,Low
"Remote evaluations of defibrillator up to 90 days with analysis, review and report",Very-Low,0.9579435,Low
Salivary gland duct dilation,Very-Low,0.37366477,Low
Microscopic genetic examination using computer-assisted technology,Very-Low,0.6537294,Low
Drainage of fluid from abdominal cavity,Low,0.5243525,Low
Nuclear medicine study of bone and/or joint,Low,0.9004888,Low
Partial release of large bowel using an endoscope,Moderate-Low,0.3381323,Low
Diagnostic examination of nasal passages using an endoscope,Moderate-Low,0.6811016,Low
"Removal of growth of chest wall and ribs, open procedure",Very-High,0.5344775,Low
Application of cast to finger,Low,0.9189986,Low
Injection for X-ray imaging of left upper or lower heart,Low,0.996216,Low
"Initial nursing facility visit, typically 25 minutes per day",Low,0.9999815,Low
Follow-up or repeat ultrasound of fetal heart,Low,0.9751992,Low
"Application of vein wound compression system upper arm, forearm, hand, and fingers",Low,0.9803726,Low
Infusion of drug with evaluation of coronary artery spasm response,Low,0.9993486,Low
Aspiration and/or injection of cysts,Low,0.5307737,Low
Insertion of device into the abdomen with measurement of pressure and urine flow rate,Low,0.9464925,Low
